12.0,3.0,17.0,0.0,5.41666666667,12.0,2.0,5.59090909091,11.0,0.0,0.0,0.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0
8.0,2.0,14.0,0.0,5.625,12.0,2.33333333333,6.21428571429,11.0,2.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0
8.0,1.0,9.0,1.0,4.625,10.0,2.11111111111,4.57142857143,9.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0
9.0,0.0,12.0,0.0,4.0,6.0,1.8,3.16666666667,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0
8.0,4.0,8.0,0.0,5.125,12.0,2.33333333333,5.35714285714,11.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0
8.0,0.0,46.0,0.0,4.5,7.0,2.66666666667,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0
1.0,2.0,1.0,0.0,7.0,7.0,3.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0
11.0,0.0,52.0,0.0,5.09090909091,10.0,2.33333333333,4.54545454545,9.0,5.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,1.0
13.0,1.0,26.0,0.0,4.23076923077,6.0,2.0,3.38461538462,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0
13.0,0.0,22.0,0.0,4.38461538462,6.0,1.92857142857,3.73076923077,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0
6.0,0.0,13.0,0.0,5.33333333333,12.0,2.0,5.93333333333,11.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0
19.0,9.0,31.0,1.0,4.57894736842,13.0,1.7,4.48538011696,12.0,0.0,0.0,0.0,0.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,0.0,1.0
9.0,2.0,19.0,0.0,5.77777777778,10.0,2.8,5.38888888889,9.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0
5.0,0.0,8.0,0.0,4.8,6.0,2.5,4.7,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0
14.0,9.0,20.0,3.0,5.35714285714,12.0,1.8,5.78021978022,11.0,5.0,6.0,0.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0
10.0,2.0,16.0,2.0,3.8,5.0,1.54545454545,2.75555555556,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0
9.0,3.0,11.0,3.0,5.44444444444,12.0,1.9,6.16666666667,11.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0
17.0,1.0,26.0,0.0,5.11764705882,12.0,1.44444444444,5.20588235294,11.0,6.0,8.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,1.0
21.0,2.0,31.0,0.0,4.52173913043,10.0,1.45833333333,4.49802371542,10.0,26.0,12.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,1.0
13.0,2.0,15.0,2.0,4.26666666667,8.0,1.6875,4.34285714286,8.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0
10.0,2.0,14.0,0.0,4.9,8.0,2.09090909091,4.31111111111,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0
16.0,7.0,47.0,0.0,5.25,12.0,1.94117647059,5.675,11.0,5.0,8.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,1.0
13.0,1.0,48.0,0.0,4.92307692308,10.0,2.21428571429,4.75641025641,9.0,13.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,1.0
14.0,1.0,18.0,1.0,4.64285714286,9.0,2.2,4.56043956044,8.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0
18.0,1.0,27.0,0.0,5.72222222222,12.0,1.63157894737,5.74509803922,11.0,2.0,4.0,11.0,2.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,1.0
3.0,0.0,3.0,0.0,3.33333333333,4.0,1.75,2.66666666667,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0
18.0,4.0,25.0,1.0,4.5,10.0,1.66666666667,4.57368421053,10.0,18.0,9.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,1.0
8.0,0.0,10.0,0.0,5.2,12.0,1.45454545455,6.53333333333,12.0,4.0,0.0,0.0,0.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0
4.0,0.0,4.0,0.0,3.75,6.0,2.0,3.16666666667,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0
5.0,3.0,7.0,3.0,4.0,5.0,1.83333333333,2.8,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0
11.0,0.0,14.0,0.0,4.72727272727,6.0,2.16666666667,3.8,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14.0,4.0,19.0,0.0,6.07142857143,12.0,2.06666666667,6.37362637363,11.0,1.0,2.0,8.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0
7.0,4.0,9.0,0.0,4.85714285714,6.0,2.375,3.61904761905,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,1.0
11.0,0.0,15.0,0.0,4.27272727273,8.0,2.0,3.78181818182,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0
8.0,4.0,11.0,0.0,6.5,9.0,2.66666666667,6.10714285714,8.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0
15.0,10.0,26.0,2.0,6.4,11.0,2.6875,6.02857142857,10.0,30.0,5.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0
22.0,10.0,80.0,9.0,6.68181818182,12.0,2.52173913043,6.44155844156,11.0,64.0,16.0,31.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,1.0
10.0,11.0,12.0,0.0,5.3,12.0,2.90909090909,5.55555555556,11.0,8.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0
13.0,0.0,21.0,0.0,4.84615384615,12.0,1.85714285714,4.66666666667,11.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0
12.0,4.0,47.0,0.0,4.66666666667,9.0,2.07692307692,4.18181818182,8.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,1.0
15.0,0.0,45.0,0.0,5.46666666667,12.0,2.0625,5.19047619048,11.0,5.0,2.0,7.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0
15.0,0.0,17.0,0.0,5.13333333333,12.0,1.75,4.5619047619,11.0,0.0,0.0,1.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
16.0,0.0,19.0,0.0,5.5625,13.0,1.82352941176,5.46666666667,12.0,0.0,0.0,1.0,0.0,19.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0
10.0,0.0,46.0,0.0,6.2,12.0,2.54545454545,5.73333333333,11.0,7.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,1.0
83.0,5.0,224.0,0.0,4.66265060241,10.0,1.44047619048,3.28533646782,9.0,0.0,10.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,1.0
13.0,0.0,64.0,0.0,4.38461538462,7.0,1.92857142857,3.60256410256,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,1.0
247.0,4.0,954.0,4.0,4.52016129032,14.0,1.08032128514,2.83737103304,14.0,243.0,18.0,3.0,29.0,229.0,215.0,17.0,1.0,0.0,0.0,0.0,8.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,249.0,0.0,1.0
29.0,20.0,97.0,0.0,5.44827586207,12.0,2.0,5.12807881773,11.0,16.0,20.0,23.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,31.0,1.0,1.0
91.0,10.0,361.0,6.0,4.61538461538,10.0,1.3152173913,3.14969474969,9.0,50.0,73.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,2.0,1.0
129.0,1.0,401.0,0.0,4.56923076923,14.0,1.21374045802,3.09123434705,14.0,3.0,0.0,2.0,6.0,237.0,124.0,14.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,130.0,3.0,1.0
104.0,0.0,384.0,0.0,4.64423076923,13.0,1.21904761905,2.96004480956,12.0,94.0,6.0,0.0,0.0,4.0,99.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,105.0,0.0,1.0
21.0,10.0,67.0,0.0,5.04761904762,8.0,1.90909090909,4.29047619048,7.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,1.0
5.0,0.0,8.0,0.0,4.6,7.0,2.66666666667,4.8,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0
11.0,8.0,19.0,0.0,4.63636363636,7.0,2.5,4.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,1.0
22.0,2.0,68.0,2.0,5.81818181818,13.0,1.65217391304,6.00432900433,12.0,7.0,11.0,0.0,0.0,45.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,23.0,2.0,1.0
14.0,2.0,54.0,0.0,3.78571428571,7.0,1.8,3.40659340659,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0,1.0
17.0,2.0,33.0,2.0,4.35294117647,7.0,1.77777777778,3.57352941176,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0
14.0,3.0,42.0,1.0,4.28571428571,8.0,1.93333333333,4.14285714286,7.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,1.0
12.0,5.0,18.0,4.0,5.41666666667,9.0,2.23076923077,5.45454545455,8.0,10.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0
16.0,7.0,52.0,5.0,5.5,11.0,2.11764705882,5.56666666667,10.0,2.0,6.0,5.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,1.0
15.0,0.0,20.0,0.0,4.4,8.0,1.875,3.97142857143,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0
15.0,1.0,45.0,1.0,4.8,9.0,2.4375,4.35238095238,8.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,1.0
16.0,2.0,19.0,1.0,5.0625,9.0,2.41176470588,4.43333333333,8.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,1.0
12.0,5.0,44.0,0.0,4.91666666667,10.0,1.92307692308,4.4696969697,9.0,3.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,1.0
2.0,0.0,2.0,0.0,5.0,6.0,2.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0
7.0,0.0,16.0,0.0,5.0,7.0,2.625,3.85714285714,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0
12.0,1.0,47.0,1.0,4.75,8.0,2.61538461538,4.33333333333,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,1.0
12.0,3.0,13.0,1.0,6.75,12.0,2.53846153846,7.10606060606,11.0,5.0,12.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0
16.0,4.0,48.0,0.0,4.8125,10.0,1.94117647059,4.30833333333,9.0,8.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,1.0
10.0,0.0,11.0,0.0,4.3,9.0,1.72727272727,3.77777777778,8.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0
17.0,10.0,28.0,1.0,5.76470588235,12.0,2.55555555556,5.76470588235,11.0,3.0,7.0,0.0,2.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0
17.0,2.0,30.0,0.0,4.58823529412,9.0,2.16666666667,4.25,8.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,1.0
9.0,3.0,21.0,0.0,6.11111111111,12.0,2.7,6.44444444444,11.0,2.0,1.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0
13.0,2.0,51.0,1.0,4.30769230769,7.0,2.0,3.94871794872,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0
2.0,1.0,18.0,0.0,3.5,5.0,1.66666666667,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0
6.0,1.0,10.0,0.0,5.33333333333,9.0,1.71428571429,5.13333333333,8.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0
